"listener"	"artist_name"	"album_name"	"song_name"	"artist_popularity"	"album_popularity"	"song_popularity"	"acousticness"	"danceability"	"energy"	"instrumentalness"	"liveness"	"loudness"	"speechiness"	"tempo"	"valence"
"168"	18	"Sophie Ellis-Bextor"	"Wanderlust"	"Young Blood"	61	31	32	0.64	0.597	0.315	2.94e-05	0.143	-10.865	0.029	120.136	0.411
"169"	19	"Lauren Daigle"	"Look Up Child"	"You Say"	76	76	80	0.682	0.486	0.632	0	0.0869	-6.89	0.0344	147.892	0.0791
"170"	19	"Lifehouse"	"Stanley Climbfall (Expanded Edition)"	"Take Me Away"	70	42	41	0.000186	0.445	0.908	0.00648	0.0724	-5.544	0.0356	93.816	0.289
"171"	22	"Louis Armstrong"	"What A Wonderful World"	"What A Wonderful World"	73	61	69	0.792	0.399	0.258	1.86e-06	0.128	-16.028	0.033	108.174	0.192
"172"	22	"Dream Theater"	"Awake"	"Space-Dye Vest"	67	47	43	0.174	0.564	0.615	0.179	0.199	-8.957	0.0293	101.888	0.0814
"173"	21	"Sara Bareilles"	"The Blessed Unrest"	"I Choose You"	75	65	65	0.105	0.731	0.572	0.00012	0.133	-7.889	0.0445	154.038	0.947
"174"	22	"Adam Lambert"	"Feel Something"	"Feel Something"	67	47	56	0.782	0.553	0.325	3.39e-05	0.147	-10.018	0.0507	132.087	0.199
"175"	20	"Saybia"	"The Second You Sleep"	"The Second You Sleep"	51	49	56	0.219	0.36	0.454	0	0.361	-6.026	0.0311	71.75	0.116
"176"	21	"Massive Attack"	"Mezzanine"	"Teardrop"	68	64	67	0.0173	0.615	0.419	0.497	0.135	-8.8	0.0395	76.997	0.216
"177"	20	"Yusuf / Cat Stevens"	"Tea For The Tillerman (Remastered)"	"Hard Headed Woman"	74	69	49	0.436	0.492	0.344	3.45e-05	0.0898	-11.22	0.0357	142.292	0.393
"178"	20	"Adele"	"19"	"Hometown Glory"	85	72	62	0.964	0.445	0.337	7.36e-05	0.105	-8.536	0.0368	122.6	0.217
"179"	21	"Dermot Kennedy"	"Power Over Me"	"Power Over Me"	76	73	81	0.0519	0.42	0.843	0	0.106	-4.231	0.121	173.827	0.491
"180"	22	"Iron Maiden"	"Dance Of Death (2015 Remaster)"	"Journeyman - 2015 Remaster"	77	51	43	0.183	0.188	0.628	0.00474	0.153	-7.963	0.0353	198.146	0.308
"183"	19	"Leon Bridges"	"Beyond"	"Beyond - Acoustic"	75	40	44	0.514	0.595	0.526	0	0.101	-7.526	0.0635	146.918	0.468
"184"	19	"Gabrielle"	"Find Your Way"	"Dreams"	62	56	63	0.169	0.749	0.461	0	0.0681	-13.652	0.0362	98.783	0.566
"185"	25	"Travis"	"12 Memories"	"Love Will Come Through"	63	38	39	0.145	0.309	0.785	7.59e-05	0.136	-6.715	0.0469	159.415	0.53
"186"	21	"Linda Ronstadt"	"Cry Like A Rainstorm - HowI Like The Wind"	"All My Life (with Aaron Neville)"	64	44	42	0.444	0.602	0.523	5.4e-06	0.05	-8.753	0.034	74.005	0.374
"187"	25	"Foreigner"	"Can't Slow Down"	"When It Comes to Love"	72	21	18	0.16	0.634	0.865	2.22e-05	0.293	-3.428	0.0324	113.05	0.438
"188"	22	"Arctic Monkeys"	"Tranquility Base Hotel & Casino"	"Four Out Of Five"	85	64	62	0.0626	0.601	0.863	0	0.0717	-4.31	0.0685	130.189	0.676
"189"	21	"Opeth"	"Blackwater Park"	"Harvest"	62	45	43	0.0405	0.501	0.686	0.014	0.0846	-6.457	0.0246	62.509	0.219
"190"	23	"Fools Garden"	"Dish Of The Day"	"Lemon Tree"	61	64	72	0.643	0.663	0.475	0	0.122	-8.834	0.0417	143.175	0.644
"191"	21	"Air Supply"	"All Out Of Love"	"Even the Nights Are Better"	72	64	45	0.535	0.433	0.518	0	0.176	-10.416	0.0369	115.377	0.24
"192"	19	"Karaoke Legends"	"Karaoke Party, Vol. 2"	"No Mistakes (Karaoke Version) - Originally Performed By Patty Smyth"	28	0	0	0.0649	0.694	0.491	0.726	0.245	-10.828	0.0259	113.174	0.511
"194"	19	"Feist"	"The Reminder"	"1234"	64	57	64	0.268	0.704	0.482	5.34e-06	0.0852	-7.365	0.0569	109.914	0.609
"196"	20	"REO Speedwagon"	"Wheels Are Turnin'"	"Can't Fight This Feeling"	68	64	72	0.155	0.408	0.48	1.82e-05	0.0877	-11.017	0.0266	156.344	0.19
"197"	22	"Lutricia McNeal"	"Ain't that Just the Way"	"Stranded"	47	38	36	0.0189	0.712	0.654	1.77e-05	0.0659	-5.485	0.0266	91.008	0.48
"198"	22	"Morcheeba"	"Blood Like Lemonade"	"Blood Like Lemonade"	64	43	50	0.000942	0.653	0.59	0.378	0.2	-9.649	0.104	168.054	0.625
"199"	20	"Johnnyswim"	"Souvenir"	"Bridges"	64	25	24	0.053	0.672	0.788	1.13e-05	0.112	-5.822	0.121	87.964	0.321
"200"	21	"Billie Myers"	"Growing, Pains"	"Kiss The Rain"	41	41	49	0.00119	0.452	0.684	5.75e-05	0.173	-6.981	0.0435	178.052	0.297
"201"	22	"Sade"	"The Ultimate Collection"	"Smooth Operator - Remastered"	72	65	61	0.0758	0.687	0.684	0.000808	0.0441	-5.181	0.032	119.193	0.96
"202"	21	"Hoobastank"	"Every Man For Himself (Expanded Edition)"	"Inside Of You"	69	42	39	2e-04	0.437	0.871	0	0.0897	-3.696	0.0397	201.686	0.801
"203"	22	"James Morrison"	"The Awakening"	"Slave To The Music"	70	56	43	0.238	0.64	0.785	2.77e-06	0.0897	-7.072	0.0615	91.527	0.809
"205"	21	"Ingrid Michaelson"	"Everybody"	"Maybe"	67	51	42	0.406	0.62	0.625	0.00026	0.126	-6.504	0.0401	83.996	0.45
"207"	22	"Santana"	"In Search Of Mona Lisa"	"In Search Of Mona Lisa"	73	43	43	0.00663	0.613	0.876	0.000179	0.416	-7.984	0.0406	100.03	0.856
"208"	23	"Blu Cantrell"	"Bittersweet"	"Hit 'Em up Style (Oops!)"	58	57	54	0.173	0.698	0.722	0	0.289	-5.319	0.0799	90.116	0.67
"211"	21	"Anggun"	"Luminescence (International Version)"	"Saviour"	48	14	15	0.00197	0.733	0.652	7.11e-06	0.157	-6.065	0.0357	105.024	0.527
"212"	22	"Imagine Dragons"	"Origins (Deluxe)"	"Machine"	92	86	70	0.0016	0.638	0.679	0.00655	0.121	-5.278	0.0425	81.045	0.596
"213"	22	"Shakira"	"Shakira. (Expanded Edition)"	"Empire"	85	59	51	0.733	0.541	0.628	0	0.056	-4.682	0.0603	80.027	0.364
"215"	24	"Prince"	"Diamonds And Pearls"	"Cream - w/o Rap Monologue"	76	48	50	0.103	0.852	0.591	0.421	0.0468	-8.668	0.0675	115.592	0.826
"217"	26	"Moloko"	"Things to Make and Do"	"The Time Is Now"	56	44	48	0.35	0.682	0.743	0.000129	0.277	-10.644	0.165	127.962	0.546
"219"	30	"Gin Blossoms"	"New Miserable Experience"	"Allison Road"	61	47	37	0.00625	0.544	0.902	0	0.127	-7.267	0.0446	134.604	0.951
"220"	33	"Steve Winwood"	"'80s Pop #1's"	"Higher Love - Single Version"	66	61	66	0.055	0.696	0.89	0.0596	0.5	-6.819	0.0441	98.742	0.922
"222"	29	"Morrissey"	"Morrissey Greatest Hits"	"Irish Blood, English Heart"	67	47	38	0.00398	0.573	0.804	0.000881	0.213	-5.274	0.0364	140.12	0.338
"224"	29	"Moby"	"Hotel"	"Lift Me Up"	73	50	54	0.00101	0.583	0.886	0.00153	0.149	-6.592	0.0608	120.967	0.374
"226"	33	"Fall Out Boy"	"From Under The Cork Tree"	"Dance, Dance"	87	74	74	0.00494	0.616	0.961	0	0.078	-3.144	0.139	114.492	0.523
"229"	36	"The Fray"	"How To Save A Life"	"How to Save a Life"	75	74	79	0.269	0.64	0.743	0	0.101	-4.08	0.0379	122.035	0.361
"230"	40	"KONGOS"	"Egomaniac"	"Take It From Me"	62	50	52	0.0555	0.555	0.74	7.08e-06	0.306	-7.016	0.175	172.915	0.761
"232"	45	"Eagle-Eye Cherry"	"Desireless"	"Save Tonight"	63	62	70	8.14e-05	0.547	0.707	0.000149	0.285	-8.74	0.0338	119.576	0.654
"234"	43	"Irene Cara"	"What a Feelin'"	"Flashdance...What a Feeling - Radio Edit"	63	59	67	0.00799	0.644	0.566	1.34e-06	0.187	-8.941	0.033	122.501	0.459
"236"	46	"John Mayer"	"Continuum"	"Waiting On the World to Change"	87	76	74	0.159	0.577	0.756	0.000232	0.249	-5.82	0.115	176.75	0.663
"237"	46	"MIKA"	"Life In Cartoon Motion"	"Relax, Take It Easy"	70	63	61	0.058	0.694	0.694	0.0126	0.129	-8.21	0.0328	121.876	0.608
"238"	47	"Michael W. Smith"	"The Second Decade 1993-2003"	"Love Me Good"	63	44	15	0.000802	0.653	0.952	1.13e-05	0.0866	-5.759	0.0582	110.32	0.586
"239"	49	"CeeLo Green"	"The Lady Killer (Deluxe)"	"Bright Lights Bigger City"	71	57	45	0.000282	0.632	0.749	1.31e-05	0.73	-5.125	0.0294	108.994	0.702
"240"	51	"INXS"	"INXS Remastered"	"Suicide Blonde"	70	65	55	0.00228	0.612	0.962	0.00896	0.123	-5.36	0.0897	119.962	0.694
"241"	53	"Babybird"	"Best of Babybird"	"Back Together - Remix"	44	39	21	0.0687	0.265	0.676	0	0.0931	-6.455	0.0343	160.769	0.342
"243"	49	"Juanes"	"Mi Sangre"	"La Camisa Negra"	80	67	70	0.0838	0.751	0.731	0	0.0556	-4.419	0.0308	97.007	0.973
"245"	50	"Pink Floyd"	"The Wall (Remastered)"	"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version"	83	70	70	0.0781	0.694	0.394	0.000677	0.247	-15.881	0.0428	104.126	0.719
"246"	53	"Franz Ferdinand"	"Franz Ferdinand"	"Take Me Out"	70	63	70	0.000409	0.277	0.663	0.00051	0.136	-8.821	0.0377	104.561	0.527
"248"	58	"Florence + The Machine"	"Moderation"	"Moderation"	80	58	66	0.0171	0.64	0.653	0.000215	0.119	-6.039	0.0281	129.986	0.611
"249"	62	"Morten Harket"	"Love"	"Can't Take My Eyes Off You"	48	23	30	0.0493	0.64	0.756	4.56e-06	0.138	-8.062	0.0365	121.577	0.654
"250"	62	"Donna Summer"	"She Works Hard For The Money"	"She Works Hard For The Money"	66	49	57	0.00669	0.765	0.639	0.0122	0.0798	-12.963	0.0382	136.495	0.986
"251"	57	"Train"	"California 37"	"Mermaid"	78	66	50	0.0146	0.72	0.883	0	0.102	-3.455	0.0398	104.008	0.921
"253"	59	"Daniel Bedingfield"	"Second First Impression"	"The Way"	59	20	4	0.00423	0.572	0.82	4.21e-05	0.0932	-3.835	0.0354	139.978	0.858
"254"	59	"Audioslave"	"Audioslave"	"Like a Stone"	73	73	74	0.00797	0.614	0.568	0	0.0997	-5.477	0.0276	107.849	0.516
"255"	60	"Duran Duran"	"Duran Duran [The Wedding Album]"	"Too Much Information"	70	65	37	0.00359	0.566	0.965	0.0572	0.0982	-8.52	0.0342	108.056	0.791
"256"	60	"Aretha Franklin"	"I Never Loved a Man the Way I Love You"	"Respect"	76	65	71	0.164	0.805	0.558	2.2e-05	0.0546	-5.226	0.041	114.95	0.965
"258"	60	"Cher"	"Believe"	"Strong Enough"	74	68	61	0.0495	0.593	0.923	0	0.29	-6.19	0.101	124.862	0.587
"260"	62	"Michael Jackson"	"XSCAPE"	"Love Never Felt so Good"	85	67	70	0.132	0.775	0.719	1.79e-06	0.0662	-6.212	0.0435	117.513	0.712
"261"	61	"Los Lobos"	"La Bamba / Charlena [Digital 45]"	"La Bamba"	59	50	58	0.144	0.506	0.764	0.00025	0.247	-12.239	0.046	156.336	0.868
"262"	64	"Melanie Fiona"	"The Bridge"	"Monday Morning"	53	48	50	0.00594	0.697	0.669	0	0.308	-6.588	0.172	90.002	0.932
"265"	64	"Sinéad O'Connor"	"I Do Not Want What I Haven't Got"	"Nothing Compares 2 U"	63	63	70	0.0425	0.511	0.574	2.33e-05	0.105	-7.016	0.0273	119.917	0.161
"266"	72	"3 Doors Down"	"Away From The Sun"	"Here Without You"	74	69	74	0.0537	0.536	0.55	0	0.134	-6.733	0.0248	144.018	0.234
"268"	72	"Tom Petty"	"Highway Companion"	"Saving Grace"	73	47	47	0.137	0.33	0.798	0.000269	0.13	-4.23	0.0381	142.287	0.791
"269"	71	"You Me At Six"	"VI"	"Straight to My Head"	64	55	55	0.00625	0.527	0.932	0	0.167	-3.275	0.0421	132.005	0.579
"270"	72	"Lighthouse Family"	"The Very Best Of"	"Ain't No Sunshine"	62	51	50	0.0553	0.594	0.683	0.048	0.136	-8.143	0.0432	168.133	0.546
"271"	67	"Gilbert O'Sullivan"	"Back to Front (Deluxe Edition)"	"Alone Again (Naturally)"	57	55	63	0.583	0.558	0.464	0.000133	0.159	-8.488	0.0354	171.762	0.559
"272"	69	"Leonard Cohen"	"Various Positions"	"Dance Me to the End of Love"	69	57	56	0.269	0.588	0.38	8.36e-06	0.0741	-11.879	0.0251	132.885	0.502
"273"	70	"Michael Bolton"	"Soul Provider"	"How Am I Supposed to Live Without You"	68	61	68	0.191	0.541	0.44	0	0.114	-12.206	0.031	140.273	0.232
"274"	66	"Billy Ocean"	"Tear Down These Walls"	"The Colour of Love"	66	52	41	0.468	0.544	0.616	0	0.118	-7.988	0.0282	82.972	0.443
"275"	66	"Warrant"	"Dirty Rotten Filthy Stinking Rich"	"Heaven"	62	55	61	0.115	0.462	0.488	0	0.128	-11.143	0.0287	145.789	0.33
"277"	69	"Cherry Poppin' Daddies"	"Zoot Suit Riot"	"Zoot Suit Riot"	42	41	47	0.175	0.568	0.706	0	0.157	-8.679	0.0837	184.126	0.896
"279"	66	"Savage Garden"	"Savage Garden"	"Tears of Pearls"	68	66	42	0.0058	0.698	0.862	6.13e-06	0.0625	-7.12	0.0361	120.109	0.854
"281"	64	"t.A.T.u."	"200 KM/H In The Wrong Lane (10th Anniversary Edition)"	"All The Things She Said"	62	62	67	0.0356	0.52	0.848	0.00761	0.105	-5.756	0.0483	179.978	0.402
"284"	64	"Ellie Goulding"	"Halcyon Days"	"Burn"	87	67	69	0.31	0.559	0.777	0	0.105	-5.031	0.0432	87.016	0.329
"285"	62	"Dubstar"	"Goodbye"	"No More Talk"	29	10	8	0.00486	0.615	0.96	0.0015	0.787	-4.572	0.0463	113.513	0.726
"286"	61	"Kris Allen"	"Kris Allen"	"Live Like We're Dying"	49	42	47	0.0273	0.589	0.893	0	0.343	-2.948	0.0397	92.011	0.94
"288"	54	"Kubb"	"Mother"	"Wicked Soul"	18	19	25	0.0877	0.488	0.838	0	0.285	-3.944	0.0304	155.164	0.559
"289"	60	"George Michael"	"Patience"	"Amazing"	75	51	54	0.0884	0.805	0.754	1.77e-06	0.117	-6.825	0.0394	128.429	0.88
"291"	60	"Nico & Vinz"	"Black Star Elephant"	"Am I Wrong"	66	63	70	0.162	0.725	0.68	2.13e-06	0.158	-5.465	0.0306	119.939	0.76
"293"	62	"Semisonic"	"Feeling Strangely Fine (20th Anniversary Edition)"	"Secret Smile"	64	50	55	0.289	0.551	0.516	0.00015	0.0853	-9.587	0.027	99.045	0.547
"294"	61	"James Brown"	"20th Century Masters: The Millennium Collection: The Best of James Brown"	"Papa's Got A Brand New Bag - Pt. 1"	70	50	57	0.519	0.775	0.725	0.0541	0.0944	-8.369	0.0944	129.681	0.914
"295"	59	"Vance Joy"	"Nation Of Two"	"I'm With You"	79	70	63	0.805	0.657	0.396	1.58e-06	0.103	-9.255	0.0293	110.003	0.115
"296"	59	"Studio Sunset"	"Studio Sunset Greatest Hits Vol.1"	"Sex Bomb - Tom Jones (Tribute)"	23	17	24	0.0136	0.798	0.55	1.5e-05	0.084	-10.104	0.0388	123.028	0.903
"298"	56	"Melissa Etheridge"	"Never Enough"	"Must Be Crazy For Me"	57	32	26	0.0396	0.729	0.722	0	0.0432	-9.459	0.0533	112.038	0.731
"300"	65	"The Bangles"	"Different Light"	"Walk Like an Egyptian"	66	50	45	0.0117	0.711	0.788	2.05e-06	0.311	-14.705	0.0825	103.172	0.757
"301"	63	"Rob Thomas"	"One Less Day (Dying Young)"	"One Less Day (Dying Young)"	68	51	60	0.00145	0.61	0.919	3.23e-05	0.192	-4.707	0.0469	111.998	0.495
"302"	63	"Natasha Bedingfield"	"Strip Me Away"	"Pocketful of Sunshine"	70	56	63	0.203	0.726	0.881	0	0.108	-3.892	0.0391	110.019	0.682
"304"	61	"Diana King"	"Tougher Than Love"	"Shy Guy"	49	48	56	0.0128	0.714	0.825	0.000569	0.049	-5.447	0.0751	94.074	0.751
"305"	63	"Alter Me"	"50 Stærke Danske Hits (Vol. 6)"	"You Can't"	4	18	5	0.00296	0.454	0.747	0.006	0.264	-6.39	0.0287	139.966	0.719
"306"	64	"The Cardigans"	"Emmerdale (Remastered)"	"Sick & Tired"	66	35	32	0.248	0.603	0.586	4.98e-06	0.0839	-5.067	0.0319	150.046	0.829
"307"	66	"Cake"	"Prolonging the Magic"	"Never There"	67	56	59	0.0426	0.761	0.735	0.0838	0.0917	-8.171	0.043	125.815	0.592
"308"	65	"The Killers"	"Wonderful Wonderful"	"The Man"	81	67	69	0.0727	0.606	0.942	2.07e-06	0.0709	-2.598	0.115	106.02	0.518
"310"	74	"Elvis Presley"	"Almost in Love"	"Rubberneckin'"	80	34	38	0.231	0.623	0.613	0	0.12	-10.099	0.0698	144.334	0.918
"313"	74	"Acoustic Sessions"	"Acoustic Guitar Tribute to Evanescence"	"Call Me When You're Sober"	12	2	0	0.552	0.745	0.294	0.864	0.0997	-18.852	0.299	93.002	0.0692
"315"	71	"Plain White T's"	"All That We Needed"	"Hey There Delilah"	71	70	78	0.872	0.657	0.291	0	0.114	-10.572	0.0293	103.973	0.298
"316"	72	"Engelbert Humperdinck"	"A Man Without Love"	"Can't Take My Eyes Off You"	61	53	54	0.473	0.538	0.536	0	0.18	-10.36	0.036	119.31	0.54
"317"	76	"Katy Perry"	"Katy Perry - Teenage Dream: The Complete Confection"	"Last Friday Night (T.G.I.F.)"	86	77	73	0.00125	0.649	0.815	4.31e-05	0.671	-3.796	0.0415	126.03	0.765
"318"	77	"Mike Posner"	"A Real Good Kid"	"Move On"	75	66	71	0.207	0.736	0.689	0.501	0.402	-5.736	0.0336	102.009	0.389
"319"	81	"Bon Jovi"	"Have A Nice Day"	"Have A Nice Day"	81	58	62	4.91e-05	0.494	0.896	0.000235	0.213	-4.056	0.0778	130.046	0.615
"320"	79	"Louis Tomlinson"	"Two of Us"	"Two of Us"	72	68	76	0.226	0.614	0.605	0	0.124	-5.411	0.0321	127.107	0.329
"321"	80	"The Cranberries"	"Bury The Hatchet"	"Animal Instinct"	76	57	58	0.0946	0.622	0.823	0	0.25	-5.381	0.0287	132.145	0.605
"322"	77	"Cyndi Lauper"	"80s 100 Hits"	"Girls Just Wanna Have Fun"	73	72	54	0.153	0.686	0.586	0.000314	0.353	-12.377	0.0356	120.418	0.78
"323"	73	"Nickelback"	"All the Right Reasons (Walmart Exclusive Edition)"	"Rockstar"	79	64	70	0.0459	0.616	0.91	0	0.343	-3.004	0.0386	144.073	0.693
"324"	75	"Marcy Playground"	"Marcy Playground"	"Sex & Candy"	60	61	68	0.238	0.67	0.558	0	0.106	-9.159	0.0251	80.511	0.63
"326"	76	"The Ronettes"	"Be My Baby: The Very Best of The Ronettes"	"Be My Baby"	61	63	70	0.181	0.511	0.769	0	0.0921	-7.032	0.042	129.657	0.818
"328"	74	"Bruno Mars"	"24K Magic"	"That's What I Like"	90	81	82	0.013	0.853	0.56	0	0.0944	-4.961	0.0406	134.066	0.86
"331"	73	"David Lee Roth"	"Crazy From The Heat"	"California Girls"	53	38	44	0.432	0.582	0.748	0	0.0707	-5.93	0.0521	115.13	0.433
"333"	73	"No Doubt"	"Rock Steady"	"Hella Good"	71	49	49	0.0135	0.771	0.665	0.0123	0.0903	-3.954	0.035	115.142	0.844
"334"	69	"Alicia Keys"	"Girl on Fire (Remixes) - EP"	"Girl On Fire"	81	66	74	0.135	0.482	0.706	0.00106	0.105	-5.762	0.0609	92.494	0.144
"336"	69	"HIM"	"And Love Said No - Greatest Hits 1997 - 2004"	"Gone With The Sin"	60	39	38	0.332	0.604	0.431	0.00675	0.109	-9.662	0.026	91.816	0.159
"337"	65	"The Struts"	"YOUNG&DANGEROUS"	"In Love With A Camera"	64	63	57	0.000125	0.557	0.886	0.000199	0.355	-3.092	0.0378	127.982	0.638
"338"	67	"Tiffany"	"Tiffany"	"I Think We're Alone Now"	62	62	70	0.0295	0.755	0.727	0.00702	0.0226	-12.041	0.0488	130.511	0.932
"339"	70	"The Police"	"Synchronicity (Remastered 2003)"	"Every Breath You Take"	78	72	80	0.543	0.82	0.452	0.00294	0.0714	-9.796	0.0348	117.401	0.74
"342"	72	"Carrie Underwood"	"Some Hearts"	"Before He Cheats"	76	67	72	0.271	0.519	0.749	0	0.119	-3.318	0.0405	147.905	0.29
"344"	75	"White Knight Instrumental"	"Instrumental Cover of Natalie Imbruglia"	"Want"	29	0	2	0.139	0.633	0.477	0.874	0.0973	-14.87	0.0416	128.02	0.903
"345"	70	"Modjo"	"Modjo (Remastered)"	"Lady - Hear Me Tonight"	59	58	65	0.00793	0.72	0.808	0.0293	0.0634	-5.627	0.0379	126.041	0.869
"347"	73	"Relaxing Piano Covers"	"Tribute to Lenny Kravitz"	"It Ain't Over Till It's Over"	24	0	0	0.995	0.902	0.0396	0.963	0.108	-32.909	0.417	152.401	0.203
"349"	71	"Bob Sinclar"	"Western Dream"	"Love Generation"	67	54	58	0.18	0.72	0.8	0.000312	0.115	-5.045	0.0819	128.098	0.519
"350"	72	"Birdy"	"Fire Within (Deluxe)"	"Wings"	75	56	59	0.0831	0.474	0.707	0	0.162	-4.534	0.0253	83.235	0.224
"352"	66	"U2"	"All That You Can't Leave Behind"	"Elevation"	81	66	57	0.000974	0.578	0.807	0.000416	0.0526	-8.078	0.0361	110.053	0.384
"353"	65	"Jonny Lang"	"Lie To Me"	"Lie To Me"	51	46	50	0.561	0.615	0.684	0.000492	0.061	-8.679	0.043	112.378	0.894
"354"	70	"Welshly Arms"	"Learn To Let Go"	"Learn To Let Go"	66	57	66	0.00605	0.499	0.848	0	0.294	-4.718	0.0436	150.069	0.474
"355"	67	"Razorlight"	"Slipway Fires"	"Wire To Wire"	63	49	55	0.616	0.565	0.323	0	0.0929	-7.472	0.0284	116.779	0.207
"356"	68	"Rixton"	"Let The Road"	"Me And My Broken Heart"	64	66	72	0.00682	0.544	0.774	0	0.135	-4.21	0.0339	174.121	0.522
"357"	64	"Nelly Furtado"	"Whoa, Nelly!"	"I'm Like A Bird"	74	64	72	0.147	0.616	0.633	1.48e-06	0.288	-5.076	0.0383	89.644	0.58
"359"	64	"Anita Ward"	"Ring My Bell"	"Ring My Bell"	49	50	58	0.0661	0.781	0.556	0.0907	0.0339	-13.067	0.0611	125.999	0.968
"360"	64	"ZZ Top"	"Goin' 50"	"Viva Las Vegas - 2019 Remaster"	72	0	0	0.00406	0.594	0.912	0.00288	0.0895	-8.9	0.0547	119.999	0.703
"363"	56	"Mega Tracks Karaoke Band"	"I Need Love (Originally Performed by Sixpence None the Richer) [Karaoke Version]"	"I Need Love (Originally Performed by Sixpence None the Richer) [Karaoke Version]"	37	0	0	0.0425	0.583	0.637	0.0362	0.332	-8.67	0.0245	130.921	0.33
"366"	59	"Keane"	"The Way I Feel"	"The Way I Feel"	74	54	62	0.0169	0.501	0.798	0	0.111	-6.808	0.0509	143.985	0.345
"369"	59	"Milky Chance"	"Sadnecessary"	"Stolen Dance"	74	70	74	0.427	0.885	0.581	0.000204	0.0759	-8.813	0.0378	114.016	0.728
"371"	61	"Fergie"	"The Dutchess"	"London Bridge"	74	64	57	0.204	0.767	0.618	0	0.18	-5.756	0.381	90.896	0.639
"373"	53	"Madness"	"The Liberty of Norton Folgate (Deluxe Edition)"	"Forever Young"	65	28	30	0.0069	0.637	0.584	0.0387	0.146	-7.24	0.0251	83.982	0.877
"374"	52	"Eruption"	"4 Hits: Eruption"	"One Way Ticket"	44	45	52	0.319	0.719	0.732	6.51e-06	0.0745	-9.227	0.0408	123.569	0.96
"375"	53	"Maroon 5"	"Songs About Jane: 10th Anniversary Edition"	"This Love"	89	78	77	0.0556	0.714	0.859	0	0.118	-4.634	0.0372	95.034	0.755
"376"	49	"John Legend"	"Preach"	"Preach"	83	62	71	0.0681	0.508	0.729	0	0.1	-5.712	0.0443	91.906	0.412
"377"	49	"Blue Öyster Cult"	"Agents Of Fortune"	"(Don't Fear) The Reaper"	67	66	74	0.0029	0.333	0.927	0.000211	0.297	-8.55	0.0733	141.47	0.382
"378"	45	"Phoenix"	"Alphabetical"	"Everything Is Everything"	70	49	51	0.0298	0.699	0.814	0.0172	0.104	-7.628	0.0339	109.071	0.964
"380"	42	"Jimmy Nail"	"The Nail File"	"Ain't No Doubt"	41	37	41	0.0377	0.684	0.921	0.000358	0.055	-6.039	0.0414	101.991	0.775
"381"	48	"Grouplove"	"Never Trust A Happy Song"	"Tongue Tied"	71	71	78	0.00847	0.56	0.936	0	0.161	-5.835	0.0439	112.96	0.371
"383"	48	"Rosey"	"Bridget Jones's Diary (Music From The Motion Picture)"	"Love"	30	46	38	0.27	0.6	0.779	0	0.126	-5.735	0.0367	93.931	0.77
"384"	50	"Kaiser Chiefs"	"Record Collection"	"Record Collection"	63	49	57	0.000924	0.498	0.895	0	0.103	-3.885	0.0558	116.019	0.749
"385"	47	"Beth Ditto"	"EP"	"I Wrote the Book"	45	33	37	0.212	0.782	0.863	0.00544	0.138	-3.565	0.0442	123.014	0.956
"386"	52	"Firehouse"	"Good Acoustics"	"In Your Perfect World"	58	47	27	0.141	0.667	0.824	0	0.179	-7.103	0.0429	95.995	0.773
"388"	41	"Jet"	"Get Born"	"Are You Gonna Be My Girl"	67	67	74	0.00148	0.613	0.953	0.000582	0.152	-3.435	0.0855	105.046	0.537
"390"	44	"R.E.M."	"In Time: The Best Of R.E.M. 1988-2003"	"Bad Day"	76	49	48	0.0185	0.408	0.842	0	0.0949	-5.532	0.037	98.221	0.559
"391"	39	"The Cure"	"Wish"	"Friday I'm In Love"	77	66	73	0.00144	0.543	0.742	6.66e-05	0.375	-12.613	0.0357	136.211	0.529
"393"	37	"Muse"	"Black Holes And Revelations"	"Starlight"	81	71	71	0.000436	0.55	0.874	1.02e-05	0.206	-4.046	0.0321	121.61	0.318
"395"	36	"Years & Years"	"Communion (Deluxe)"	"King"	77	66	68	0.0594	0.56	0.857	0	0.381	-4.145	0.0384	119.975	0.432
"396"	38	"Dionne Farris"	"I Know EP"	"I Know - Single Edit"	35	11	16	0.0527	0.584	0.928	0.00304	0.306	-9.522	0.182	103.427	0.536
"398"	39	"Good Charlotte"	"Greatest Hits"	"I Just Wanna Live"	70	52	55	0.0148	0.804	0.832	0	0.107	-4.723	0.0347	111.023	0.9
"400"	35	"Capital Cities"	"In A Tidal Wave Of Mystery (Deluxe Edition)"	"Safe And Sound"	68	69	75	0.000194	0.656	0.821	0.00232	0.101	-4.838	0.0325	117.948	0.791
"401"	34	"Garbage"	"Garbage"	"Stupid Girl"	63	55	58	0.00548	0.617	0.721	0.000637	0.0645	-6.889	0.0305	119.961	0.765
"402"	35	"Jars Of Clay"	"Good Monsters"	"Dead Man (Carry Me)"	49	27	31	0.00672	0.646	0.738	0	0.256	-3.446	0.0551	130.138	0.783
"403"	37	"Amp Fiddler"	"Afro Strut (US Edition)"	"If I Don't - Radio Edit"	48	33	28	0.0791	0.711	0.788	4.15e-06	0.0793	-6.753	0.0604	110.033	0.6
"404"	31	"T. Rex"	"Raised On Classic Rock"	"Bang a Gong (Get It On) - Re-Recorded / Remastered"	65	38	42	0.451	0.788	0.748	0.00408	0.104	-6.907	0.0306	121.047	0.845
